FIPS,State,Year,Month,Employable Population,Employed,Unemployed
27,Minnesota,2019,2,"3,095,337","2,996,333","99,004"
28,Mississippi,2019,2,"1,270,062","1,203,907","66,155"
29,Missouri,2019,2,"3,066,996","2,967,458","99,538"
30,Montana,2019,2,"530,934","512,411","18,523"
31,Nebraska,2019,2,"1,031,617","999,943","31,674"
32,Nevada,2019,2,"1,530,109","1,467,018","63,091"
33,New Hampshire,2019,2,"769,835","750,494","19,341"
34,New Jersey,2019,2,"4,457,146","4,295,671","161,475"
35,New Mexico,2019,2,"948,193","900,972","47,221"
36,New York,2019,2,"9,534,512","9,148,538","385,974"
37,North Carolina,2019,2,"5,052,626","4,847,960","204,666"
38,North Dakota,2019,2,"403,000","393,695","9,305"
39,Ohio,2019,2,"5,798,120","5,555,168","242,952"
40,Oklahoma,2019,2,"1,837,111","1,777,026","60,085"
41,Oregon,2019,2,"2,107,405","2,019,776","87,629"
42,Pennsylvania,2019,2,"6,452,662","6,188,346","264,316"
44,Rhode Island,2019,2,"554,644","534,394","20,250"
45,South Carolina,2019,2,"2,370,060","2,289,490","80,570"
46,South Dakota,2019,2,"461,922","447,375","14,547"
47,Tennessee,2019,2,"3,317,224","3,203,692","113,532"
48,Texas,2019,2,"13,939,304","13,437,974","501,330"
49,Utah,2019,2,"1,589,639","1,544,481","45,158"
50,Vermont,2019,2,"344,021","335,938","8,083"
51,Virginia,2019,2,"4,381,973","4,252,554","129,419"
53,Washington,2019,2,"3,875,991","3,701,364","174,627"
54,West Virginia,2019,2,"790,807","752,664","38,143"
55,Wisconsin,2019,2,"3,105,384","3,007,474","97,910"
56,Wyoming,2019,2,"291,491","281,400","10,091"
1,Alabama,2019,3,"2,237,126","2,162,757","74,369"
2,Alaska,2019,3,"348,497","327,179","21,318"
4,Arizona,2019,3,"3,508,284","3,338,340","169,944"
5,Arkansas,2019,3,"1,361,942","1,313,673","48,269"
6,California,2019,3,"19,356,775","18,537,826","818,949"
8,Colorado,2019,3,"3,123,383","3,029,822","93,561"
9,Connecticut,2019,3,"1,901,736","1,831,118","70,618"
10,Delaware,2019,3,"485,708","468,349","17,359"
11,District of Columbia,2019,3,"408,166","384,810","23,356"
12,Florida,2019,3,"10,259,007","9,915,067","343,940"
13,Georgia,2019,3,"5,086,452","4,898,827","187,625"
15,Hawaii,2019,3,"664,000","645,727","18,273"
16,Idaho,2019,3,"874,607","848,811","25,796"
17,Illinois,2019,3,"6,460,202","6,183,400","276,802"
18,Indiana,2019,3,"3,391,039","3,272,809","118,230"
19,Iowa,2019,3,"1,724,319","1,677,562","46,757"
20,Kansas,2019,3,"1,481,866","1,434,149","47,717"
21,Kentucky,2019,3,"2,062,224","1,974,793","87,431"
22,Louisiana,2019,3,"2,090,667","1,996,265","94,402"
23,Maine,2019,3,"692,476","670,722","21,754"
24,Maryland,2019,3,"3,248,606","3,128,100","120,506"
25,Massachusetts,2019,3,"3,802,648","3,687,207","115,441"
26,Michigan,2019,3,"4,935,119","4,724,022","211,097"
27,Minnesota,2019,3,"3,096,730","2,997,265","99,465"
28,Mississippi,2019,3,"1,270,582","1,203,687","66,895"
29,Missouri,2019,3,"3,066,036","2,967,068","98,968"
30,Montana,2019,3,"531,051","512,569","18,482"
31,Nebraska,2019,3,"1,032,289","1,000,359","31,930"
32,Nevada,2019,3,"1,532,838","1,470,330","62,508"
33,New Hampshire,2019,3,"770,691","751,257","19,434"
34,New Jersey,2019,3,"4,455,781","4,299,568","156,213"
35,New Mexico,2019,3,"949,247","901,992","47,255"
36,New York,2019,3,"9,514,746","9,130,757","383,989"
37,North Carolina,2019,3,"5,057,506","4,852,162","205,344"
38,North Dakota,2019,3,"403,162","393,816","9,346"
39,Ohio,2019,3,"5,791,235","5,552,692","238,543"
40,Oklahoma,2019,3,"1,837,004","1,777,425","59,579"
41,Oregon,2019,3,"2,105,727","2,019,569","86,158"
42,Pennsylvania,2019,3,"6,449,431","6,184,335","265,096"
44,Rhode Island,2019,3,"554,436","534,318","20,118"
45,South Carolina,2019,3,"2,371,243","2,291,362","79,881"
46,South Dakota,2019,3,"462,185","447,414","14,771"
47,Tennessee,2019,3,"3,323,775","3,209,094","114,681"
48,Texas,2019,3,"13,939,677","13,447,760","491,917"
49,Utah,2019,3,"1,593,090","1,548,643","44,447"
50,Vermont,2019,3,"343,817","335,772","8,045"
51,Virginia,2019,3,"4,383,549","4,255,394","128,155"
53,Washington,2019,3,"3,882,393","3,708,611","173,782"
54,West Virginia,2019,3,"791,185","753,421","37,764"
55,Wisconsin,2019,3,"3,103,060","3,003,443","99,617"
56,Wyoming,2019,3,"291,572","281,521","10,051"
1,Alabama,2019,4,"2,236,130","2,164,945","71,185"
2,Alaska,2019,4,"348,294","326,939","21,355"
4,Arizona,2019,4,"3,516,267","3,346,809","169,458"
5,Arkansas,2019,4,"1,361,142","1,312,967","48,175"
6,California,2019,4,"19,342,084","18,535,623","806,461"
8,Colorado,2019,4,"3,127,272","3,036,474","90,798"
9,Connecticut,2019,4,"1,901,072","1,831,159","69,913"
10,Delaware,2019,4,"486,041","468,449","17,592"
11,District of Columbia,2019,4,"408,698","385,659","23,039"
12,Florida,2019,4,"10,262,056","9,924,507","337,549"
13,Georgia,2019,4,"5,084,588","4,900,389","184,199"
15,Hawaii,2019,4,"662,973","644,777","18,196"
16,Idaho,2019,4,"876,762","850,921","25,841"
17,Illinois,2019,4,"6,452,156","6,181,182","270,974"
18,Indiana,2019,4,"3,382,499","3,266,910","115,589"
19,Iowa,2019,4,"1,727,448","1,680,404","47,044"
20,Kansas,2019,4,"1,482,224","1,435,111","47,113"
21,Kentucky,2019,4,"2,063,803","1,975,754","88,049"
22,Louisiana,2019,4,"2,087,912","1,994,496","93,416"
23,Maine,2019,4,"691,620","670,413","21,207"
24,Maryland,2019,4,"3,251,116","3,131,352","119,764"
25,Massachusetts,2019,4,"3,801,080","3,687,342","113,738"
26,Michigan,2019,4,"4,931,798","4,720,814","210,984"
27,Minnesota,2019,4,"3,098,456","2,999,023","99,433"
28,Mississippi,2019,4,"1,271,594","1,203,960","67,634"
29,Missouri,2019,4,"3,065,263","2,967,502","97,761"
30,Montana,2019,4,"531,418","512,970","18,448"
31,Nebraska,2019,4,"1,032,977","1,000,895","32,082"
32,Nevada,2019,4,"1,535,719","1,473,763","61,956"
33,New Hampshire,2019,4,"771,521","752,007","19,514"
34,New Jersey,2019,4,"4,455,716","4,304,824","150,892"
35,New Mexico,2019,4,"950,371","903,253","47,118"
36,New York,2019,4,"9,495,586","9,115,005","380,581"
37,North Carolina,2019,4,"5,061,879","4,856,683","205,196"
38,North Dakota,2019,4,"403,330","393,862","9,468"
39,Ohio,2019,4,"5,787,762","5,551,351","236,411"
40,Oklahoma,2019,4,"1,837,101","1,778,063","59,038"
41,Oregon,2019,4,"2,103,937","2,019,541","84,396"
42,Pennsylvania,2019,4,"6,449,195","6,182,165","267,030"
44,Rhode Island,2019,4,"554,273","534,209","20,064"
45,South Carolina,2019,4,"2,371,542","2,293,871","77,671"
46,South Dakota,2019,4,"462,504","447,528","14,976"
47,Tennessee,2019,4,"3,329,501","3,214,083","115,418"
48,Texas,2019,4,"13,946,357","13,461,899","484,458"
49,Utah,2019,4,"1,596,715","1,553,061","43,654"
50,Vermont,2019,4,"343,481","335,445","8,036"
51,Virginia,2019,4,"4,385,945","4,259,615","126,330"
53,Washington,2019,4,"3,889,585","3,717,134","172,451"
54,West Virginia,2019,4,"791,876","754,352","37,524"
55,Wisconsin,2019,4,"3,101,367","2,999,990","101,377"
56,Wyoming,2019,4,"291,796","281,644","10,152"
1,Alabama,2019,5,"2,236,013","2,167,956","68,057"
2,Alaska,2019,5,"348,202","326,774","21,428"
4,Arizona,2019,5,"3,526,522","3,357,716","168,806"
5,Arkansas,2019,5,"1,360,506","1,312,287","48,219"
6,California,2019,5,"19,338,261","18,545,462","792,799"
8,Colorado,2019,5,"3,133,013","3,044,663","88,350"
9,Connecticut,2019,5,"1,902,550","1,832,938","69,612"
10,Delaware,2019,5,"486,431","468,549","17,882"
11,District of Columbia,2019,5,"409,126","386,492","22,634"
12,Florida,2019,5,"10,274,886","9,943,938","330,948"
13,Georgia,2019,5,"5,086,318","4,905,393","180,925"
15,Hawaii,2019,5,"662,531","644,353","18,178"
16,Idaho,2019,5,"879,122","853,250","25,872"
17,Illinois,2019,5,"6,447,045","6,182,433","264,612"
18,Indiana,2019,5,"3,376,225","3,263,234","112,991"
19,Iowa,2019,5,"1,730,994","1,683,850","47,144"
20,Kansas,2019,5,"1,482,972","1,436,489","46,483"
21,Kentucky,2019,5,"2,066,550","1,977,916","88,634"
22,Louisiana,2019,5,"2,086,757","1,993,195","93,562"
23,Maine,2019,5,"691,074","670,402","20,672"
24,Maryland,2019,5,"3,254,239","3,135,190","119,049"
25,Massachusetts,2019,5,"3,802,246","3,690,098","112,148"
26,Michigan,2019,5,"4,930,397","4,721,029","209,368"
27,Minnesota,2019,5,"3,101,106","3,002,006","99,100"
28,Mississippi,2019,5,"1,273,240","1,204,792","68,448"
29,Missouri,2019,5,"3,066,057","2,969,628","96,429"
30,Montana,2019,5,"532,100","513,669","18,431"
31,Nebraska,2019,5,"1,033,738","1,001,634","32,104"
32,Nevada,2019,5,"1,538,795","1,477,371","61,424"
33,New Hampshire,2019,5,"772,447","752,848","19,599"
34,New Jersey,2019,5,"4,459,791","4,312,707","147,084"
35,New Mexico,2019,5,"951,670","904,857","46,813"
36,New York,2019,5,"9,483,005","9,106,058","376,947"
37,North Carolina,2019,5,"5,067,558","4,863,356","204,202"
38,North Dakota,2019,5,"403,494","393,870","9,624"
39,Ohio,2019,5,"5,789,490","5,552,734","236,756"
40,Oklahoma,2019,5,"1,837,778","1,779,004","58,774"
41,Oregon,2019,5,"2,102,670","2,020,170","82,500"
42,Pennsylvania,2019,5,"6,454,236","6,183,946","270,290"
44,Rhode Island,2019,5,"554,268","534,212","20,056"
45,South Carolina,2019,5,"2,371,610","2,297,752","73,858"
46,South Dakota,2019,5,"462,916","447,776","15,140"
47,Tennessee,2019,5,"3,334,950","3,219,522","115,428"
48,Texas,2019,5,"13,964,638","13,483,946","480,692"
49,Utah,2019,5,"1,600,547","1,557,758","42,789"
50,Vermont,2019,5,"343,025","334,970","8,055"
51,Virginia,2019,5,"4,390,760","4,266,437","124,323"
53,Washington,2019,5,"3,898,166","3,727,376","170,790"
54,West Virginia,2019,5,"793,046","755,562","37,484"
55,Wisconsin,2019,5,"3,100,758","2,997,743","103,015"
56,Wyoming,2019,5,"292,132","281,782","10,350"
1,Alabama,2019,6,"2,237,028","2,171,639","65,389"
2,Alaska,2019,6,"348,117","326,611","21,506"
4,Arizona,2019,6,"3,539,197","3,371,074","168,123"
5,Arkansas,2019,6,"1,360,371","1,312,004","48,367"
6,California,2019,6,"19,349,894","18,568,928","780,966"
8,Colorado,2019,6,"3,140,510","3,054,147","86,363"
9,Connecticut,2019,6,"1,906,099","1,836,251","69,848"
10,Delaware,2019,6,"486,936","468,707","18,229"
11,District of Columbia,2019,6,"409,498","387,260","22,238"
12,Florida,2019,6,"10,298,460","9,973,583","324,877"
13,Georgia,2019,6,"5,092,563","4,914,704","177,859"
15,Hawaii,2019,6,"662,720","644,530","18,190"
16,Idaho,2019,6,"881,507","855,620","25,887"
17,Illinois,2019,6,"6,445,179","6,186,736","258,443"
18,Indiana,2019,6,"3,373,873","3,263,061","110,812"
19,Iowa,2019,6,"1,735,299","1,688,059","47,240"
20,Kansas,2019,6,"1,484,145","1,438,114","46,031"
21,Kentucky,2019,6,"2,070,301","1,981,147","89,154"
22,Louisiana,2019,6,"2,087,601","1,992,477","95,124"
23,Maine,2019,6,"690,978","670,722","20,256"
24,Maryland,2019,6,"3,258,184","3,139,739","118,445"
25,Massachusetts,2019,6,"3,806,480","3,695,671","110,809"
26,Michigan,2019,6,"4,931,142","4,724,570","206,572"
27,Minnesota,2019,6,"3,105,019","3,006,047","98,972"
28,Mississippi,2019,6,"1,275,359","1,206,004","69,355"
29,Missouri,2019,6,"3,069,636","2,973,695","95,941"
30,Montana,2019,6,"533,068","514,618","18,450"
31,Nebraska,2019,6,"1,034,636","1,002,586","32,050"
32,Nevada,2019,6,"1,542,002","1,481,094","60,908"
33,New Hampshire,2019,6,"773,472","753,774","19,698"
34,New Jersey,2019,6,"4,469,516","4,323,243","146,273"
35,New Mexico,2019,6,"953,233","906,791","46,442"
36,New York,2019,6,"9,480,192","9,105,741","374,451"
37,North Carolina,2019,6,"5,074,835","4,872,346","202,489"
38,North Dakota,2019,6,"403,647","393,878","9,769"
39,Ohio,2019,6,"5,795,568","5,556,712","238,856"
40,Oklahoma,2019,6,"1,839,224","1,780,170","59,054"
41,Oregon,2019,6,"2,102,160","2,021,645","80,515"
42,Pennsylvania,2019,6,"6,465,538","6,190,327","275,211"
44,Rhode Island,2019,6,"554,515","534,489","20,026"
45,South Carolina,2019,6,"2,372,211","2,303,048","69,163"
46,South Dakota,2019,6,"463,467","448,192","15,275"
47,Tennessee,2019,6,"3,340,529","3,225,744","114,785"
48,Texas,2019,6,"13,996,248","13,514,401","481,847"
49,Utah,2019,6,"1,604,610","1,562,707","41,903"
50,Vermont,2019,6,"342,493","334,399","8,094"
51,Virginia,2019,6,"4,398,723","4,276,136","122,587"
53,Washington,2019,6,"3,908,037","3,739,115","168,922"
54,West Virginia,2019,6,"794,739","757,007","37,732"
55,Wisconsin,2019,6,"3,101,295","2,996,909","104,386"
56,Wyoming,2019,6,"292,490","281,906","10,584"
1,Alabama,2019,7,"2,239,558","2,176,144","63,414"
2,Alaska,2019,7,"347,947","326,408","21,539"
4,Arizona,2019,7,"3,555,243","3,388,011","167,232"
5,Arkansas,2019,7,"1,361,041","1,312,512","48,529"
6,California,2019,7,"19,380,953","18,609,341","771,612"
8,Colorado,2019,7,"3,150,271","3,065,701","84,570"
9,Connecticut,2019,7,"1,911,681","1,841,106","70,575"
10,Delaware,2019,7,"487,583","468,959","18,624"
11,District of Columbia,2019,7,"410,015","388,072","21,943"
12,Florida,2019,7,"10,333,418","10,015,016","318,402"
13,Georgia,2019,7,"5,104,207","4,929,889","174,318"
15,Hawaii,2019,7,"663,544","645,387","18,157"
16,Idaho,2019,7,"883,977","858,125","25,852"
17,Illinois,2019,7,"6,444,841","6,192,675","252,166"
18,Indiana,2019,7,"3,376,195","3,266,943","109,252"
19,Iowa,2019,7,"1,740,791","1,693,248","47,543"
20,Kansas,2019,7,"1,486,033","1,440,113","45,920"
21,Kentucky,2019,7,"2,074,764","1,985,146","89,618"
22,Louisiana,2019,7,"2,090,833","1,992,463","98,370"
23,Maine,2019,7,"691,444","671,381","20,063"
24,Maryland,2019,7,"3,263,140","3,145,585","117,555"
25,Massachusetts,2019,7,"3,813,991","3,704,388","109,603"
26,Michigan,2019,7,"4,934,220","4,731,577","202,643"
27,Minnesota,2019,7,"3,110,509","3,011,020","99,489"
28,Mississippi,2019,7,"1,277,749","1,207,458","70,291"
29,Missouri,2019,7,"3,077,388","2,980,183","97,205"
30,Montana,2019,7,"534,199","515,685","18,514"
31,Nebraska,2019,7,"1,035,771","1,003,867","31,904"
32,Nevada,2019,7,"1,545,399","1,485,214","60,185"
33,New Hampshire,2019,7,"774,625","754,823","19,802"
34,New Jersey,2019,7,"4,486,272","4,336,736","149,536"
35,New Mexico,2019,7,"955,251","909,143","46,108"
36,New York,2019,7,"9,488,460","9,115,194","373,266"
37,North Carolina,2019,7,"5,084,334","4,884,840","199,494"
38,North Dakota,2019,7,"403,815","393,961","9,854"
39,Ohio,2019,7,"5,804,123","5,563,089","241,034"
40,Oklahoma,2019,7,"1,841,427","1,781,526","59,901"
41,Oregon,2019,7,"2,102,460","2,024,262","78,198"
42,Pennsylvania,2019,7,"6,484,491","6,202,028","282,463"
44,Rhode Island,2019,7,"555,092","535,185","19,907"
45,South Carolina,2019,7,"2,374,220","2,309,920","64,300"
46,South Dakota,2019,7,"464,203","448,786","15,417"
47,Tennessee,2019,7,"3,347,516","3,233,754","113,762"
48,Texas,2019,7,"14,042,579","13,555,554","487,025"
49,Utah,2019,7,"1,609,459","1,568,424","41,035"
50,Vermont,2019,7,"341,929","333,781","8,148"
51,Virginia,2019,7,"4,410,824","4,289,574","121,250"
53,Washington,2019,7,"3,919,719","3,753,135","166,584"
54,West Virginia,2019,7,"797,083","758,718","38,365"
55,Wisconsin,2019,7,"3,103,095","2,997,498","105,597"
56,Wyoming,2019,7,"292,785","281,998","10,787"
1,Alabama,2019,8,"2,242,626","2,180,477","62,149"
2,Alaska,2019,8,"347,620","326,119","21,501"
4,Arizona,2019,8,"3,571,555","3,405,655","165,900"
5,Arkansas,2019,8,"1,362,055","1,313,485","48,570"
6,California,2019,8,"19,419,719","18,655,883","763,836"
8,Colorado,2019,8,"3,160,179","3,077,345","82,834"
9,Connecticut,2019,8,"1,917,687","1,846,263","71,424"
10,Delaware,2019,8,"488,173","469,178","18,995"
11,District of Columbia,2019,8,"410,617","388,842","21,775"
12,Florida,2019,8,"10,370,434","10,059,338","311,096"
13,Georgia,2019,8,"5,117,470","4,947,459","170,011"
15,Hawaii,2019,8,"664,641","646,583","18,058"
16,Idaho,2019,8,"886,093","860,354","25,739"
17,Illinois,2019,8,"6,442,858","6,197,008","245,850"
18,Indiana,2019,8,"3,380,901","3,272,718","108,183"
19,Iowa,2019,8,"1,746,330","1,698,273","48,057"
20,Kansas,2019,8,"1,488,057","1,441,976","46,081"
21,Kentucky,2019,8,"2,078,630","1,988,713","89,917"
22,Louisiana,2019,8,"2,094,998","1,992,636","102,362"
23,Maine,2019,8,"692,182","672,083","20,099"
24,Maryland,2019,8,"3,267,477","3,151,418","116,059"
25,Massachusetts,2019,8,"3,822,170","3,713,768","108,402"
26,Michigan,2019,8,"4,937,225","4,739,403","197,822"
27,Minnesota,2019,8,"3,115,785","3,015,505","100,280"
28,Mississippi,2019,8,"1,279,638","1,208,630","71,008"
29,Missouri,2019,8,"3,087,074","2,987,335","99,739"
30,Montana,2019,8,"535,105","516,494","18,611"
31,Nebraska,2019,8,"1,036,782","1,005,104","31,678"
32,Nevada,2019,8,"1,548,251","1,489,050","59,201"
33,New Hampshire,2019,8,"775,602","755,721","19,881"
34,New Jersey,2019,8,"4,505,661","4,350,169","155,492"
35,New Mexico,2019,8,"957,248","911,407","45,841"
36,New York,2019,8,"9,501,909","9,129,585","372,324"
37,North Carolina,2019,8,"5,093,224","4,898,132","195,092"
38,North Dakota,2019,8,"403,898","394,044","9,854"
39,Ohio,2019,8,"5,810,621","5,569,183","241,438"
40,Oklahoma,2019,8,"1,843,446","1,782,527","60,919"
41,Oregon,2019,8,"2,102,758","2,027,120","75,638"
42,Pennsylvania,2019,8,"6,505,764","6,215,256","290,508"
44,Rhode Island,2019,8,"555,753","536,052","19,701"
45,South Carolina,2019,8,"2,376,923","2,316,783","60,140"
46,South Dakota,2019,8,"464,900","449,335","15,565"
47,Tennessee,2019,8,"3,354,688","3,242,107","112,581"
48,Texas,2019,8,"14,090,993","13,598,543","492,450"
49,Utah,2019,8,"1,614,356","1,574,085","40,271"
50,Vermont,2019,8,"341,361","333,162","8,199"
51,Virginia,2019,8,"4,423,894","4,303,811","120,083"
53,Washington,2019,8,"3,930,722","3,766,907","163,815"
54,West Virginia,2019,8,"799,495","760,287","39,208"
55,Wisconsin,2019,8,"3,104,935","2,998,455","106,480"
56,Wyoming,2019,8,"292,901","281,995","10,906"
1,Alabama,2019,9,"2,245,766","2,184,271","61,495"
2,Alaska,2019,9,"347,254","325,848","21,406"
4,Arizona,2019,9,"3,585,858","3,421,432","164,426"
5,Arkansas,2019,9,"1,363,257","1,314,807","48,450"
6,California,2019,9,"19,458,303","18,700,422","757,881"
8,Colorado,2019,9,"3,168,978","3,087,657","81,321"
9,Connecticut,2019,9,"1,923,109","1,851,012","72,097"
10,Delaware,2019,9,"488,694","469,406","19,288"
11,District of Columbia,2019,9,"411,296","389,568","21,728"
12,Florida,2019,9,"10,402,699","10,098,918","303,781"
13,Georgia,2019,9,"5,129,851","4,964,375","165,476"
15,Hawaii,2019,9,"665,785","647,883","17,902"
16,Idaho,2019,9,"887,795","862,222","25,573"
17,Illinois,2019,9,"6,439,731","6,199,414","240,317"
18,Indiana,2019,9,"3,386,110","3,278,500","107,610"
19,Iowa,2019,9,"1,751,217","1,702,476","48,741"
20,Kansas,2019,9,"1,490,123","1,443,702","46,421"
21,Kentucky,2019,9,"2,081,590","1,991,454","90,136"
22,Louisiana,2019,9,"2,099,185","1,993,090","106,095"
23,Maine,2019,9,"693,045","672,746","20,299"
24,Maryland,2019,9,"3,271,010","3,156,844","114,166"
25,Massachusetts,2019,9,"3,829,750","3,722,387","107,363"
26,Michigan,2019,9,"4,939,952","4,746,565","193,387"
27,Minnesota,2019,9,"3,120,459","3,019,383","101,076"
28,Mississippi,2019,9,"1,280,907","1,209,518","71,389"
29,Missouri,2019,9,"3,096,836","2,994,012","102,824"
30,Montana,2019,9,"535,725","517,014","18,711"
31,Nebraska,2019,9,"1,037,715","1,006,262","31,453"
32,Nevada,2019,9,"1,550,526","1,492,398","58,128"
33,New Hampshire,2019,9,"776,382","756,456","19,926"
34,New Jersey,2019,9,"4,523,734","4,361,752","161,982"
35,New Mexico,2019,9,"959,014","913,337","45,677"
36,New York,2019,9,"9,516,997","9,145,414","371,583"
37,North Carolina,2019,9,"5,100,430","4,910,144","190,286"
38,North Dakota,2019,9,"403,977","394,189","9,788"
39,Ohio,2019,9,"5,814,117","5,574,031","240,086"
40,Oklahoma,2019,9,"1,845,138","1,783,397","61,741"
41,Oregon,2019,9,"2,103,078","2,029,880","73,198"
42,Pennsylvania,2019,9,"6,525,482","6,227,604","297,878"
44,Rhode Island,2019,9,"556,431","536,955","19,476"
45,South Carolina,2019,9,"2,380,292","2,322,842","57,450"
46,South Dakota,2019,9,"465,518","449,811","15,707"
47,Tennessee,2019,9,"3,361,680","3,249,964","111,716"
48,Texas,2019,9,"14,133,202","13,637,428","495,774"
49,Utah,2019,9,"1,618,990","1,579,270","39,720"
50,Vermont,2019,9,"340,947","332,709","8,238"
51,Virginia,2019,9,"4,435,867","4,316,769","119,098"
53,Washington,2019,9,"3,940,112","3,779,057","161,055"
54,West Virginia,2019,9,"801,633","761,592","40,041"
55,Wisconsin,2019,9,"3,106,837","2,999,745","107,092"
56,Wyoming,2019,9,"292,889","281,961","10,928"
1,Alabama,2019,10,"2,247,981","2,186,771","61,210"
2,Alaska,2019,10,"346,910","325,618","21,292"
4,Arizona,2019,10,"3,595,710","3,432,393","163,317"
5,Arkansas,2019,10,"1,364,178","1,315,900","48,278"
6,California,2019,10,"19,485,335","18,731,357","753,978"
8,Colorado,2019,10,"3,175,067","3,094,826","80,241"
9,Connecticut,2019,10,"1,926,753","1,854,295","72,458"
10,Delaware,2019,10,"488,997","469,532","19,465"
11,District of Columbia,2019,10,"411,867","390,098","21,769"
12,Florida,2019,10,"10,423,379","10,125,431","297,948"
13,Georgia,2019,10,"5,138,363","4,976,473","161,890"
15,Hawaii,2019,10,"666,583","648,848","17,735"
16,Idaho,2019,10,"888,897","863,475","25,422"
17,Illinois,2019,10,"6,435,480","6,199,272","236,208"
18,Indiana,2019,10,"3,389,444","3,282,061","107,383"
19,Iowa,2019,10,"1,754,370","1,705,063","49,307"
20,Kansas,2019,10,"1,491,710","1,444,930","46,780"
21,Kentucky,2019,10,"2,083,132","1,992,837","90,295"
22,Louisiana,2019,10,"2,102,225","1,993,322","108,903"
23,Maine,2019,10,"693,661","673,135","20,526"
24,Maryland,2019,10,"3,273,101","3,160,658","112,443"
25,Massachusetts,2019,10,"3,834,887","3,728,268","106,619"
26,Michigan,2019,10,"4,941,513","4,750,986","190,527"
27,Minnesota,2019,10,"3,123,561","3,021,790","101,771"
28,Mississippi,2019,10,"1,281,461","1,209,989","71,472"
29,Missouri,2019,10,"3,104,105","2,998,448","105,657"
30,Montana,2019,10,"535,978","517,221","18,757"
31,Nebraska,2019,10,"1,038,333","1,007,091","31,242"
32,Nevada,2019,10,"1,551,903","1,494,665","57,238"
33,New Hampshire,2019,10,"776,809","756,871","19,938"
34,New Jersey,2019,10,"4,536,222","4,369,115","167,107"
35,New Mexico,2019,10,"960,159","914,532","45,627"
36,New York,2019,10,"9,527,899","9,156,652","371,247"
37,North Carolina,2019,10,"5,104,706","4,918,234","186,472"
38,North Dakota,2019,10,"404,014","394,318","9,696"
39,Ohio,2019,10,"5,814,465","5,576,321","238,144"
40,Oklahoma,2019,10,"1,846,046","1,783,842","62,204"
41,Oregon,2019,10,"2,103,183","2,031,830","71,353"
42,Pennsylvania,2019,10,"6,539,128","6,235,732","303,396"
44,Rhode Island,2019,10,"556,922","537,609","19,313"
45,South Carolina,2019,10,"2,383,056","2,326,812","56,244"
46,South Dakota,2019,10,"465,907","450,107","15,800"
47,Tennessee,2019,10,"3,366,977","3,255,560","111,417"
48,Texas,2019,10,"14,160,862","13,663,754","497,108"
49,Utah,2019,10,"1,622,472","1,583,040","39,432"
50,Vermont,2019,10,"340,685","332,422","8,263"
51,Virginia,2019,10,"4,444,122","4,325,663","118,459"
53,Washington,2019,10,"3,946,416","3,787,504","158,912"
54,West Virginia,2019,10,"803,070","762,385","40,685"
55,Wisconsin,2019,10,"3,108,148","3,000,585","107,563"
56,Wyoming,2019,10,"292,785","281,900","10,885"
1,Alabama,2019,11,"2,248,190","2,186,809","61,381"
2,Alaska,2019,11,"346,806","325,568","21,238"
4,Arizona,2019,11,"3,596,303","3,433,191","163,112"
5,Arkansas,2019,11,"1,364,331","1,316,141","48,190"
6,California,2019,11,"19,487,634","18,733,893","753,741"
8,Colorado,2019,11,"3,175,472","3,095,329","80,143"
9,Connecticut,2019,11,"1,926,916","1,854,543","72,373"
10,Delaware,2019,11,"488,945","469,497","19,448"
11,District of Columbia,2019,11,"411,999","390,156","21,843"
12,Florida,2019,11,"10,423,269","10,126,546","296,723"
13,Georgia,2019,11,"5,138,942","4,977,732","161,210"
15,Hawaii,2019,11,"666,654","648,988","17,666"
16,Idaho,2019,11,"888,878","863,501","25,377"
17,Illinois,2019,11,"6,433,159","6,197,576","235,583"
18,Indiana,2019,11,"3,389,478","3,281,975","107,503"
19,Iowa,2019,11,"1,754,287","1,704,890","49,397"
20,Kansas,2019,11,"1,491,949","1,445,043","46,906"
21,Kentucky,2019,11,"2,082,697","1,992,397","90,300"
22,Louisiana,2019,11,"2,102,578","1,993,247","109,331"
23,Maine,2019,11,"693,715","673,084","20,631"
24,Maryland,2019,11,"3,272,834","3,160,936","111,898"
25,Massachusetts,2019,11,"3,835,120","3,728,610","106,510"
26,Michigan,2019,11,"4,941,316","4,750,962","190,354"
27,Minnesota,2019,11,"3,123,569","3,021,641","101,928"
28,Mississippi,2019,11,"1,281,170","1,209,874","71,296"
29,Missouri,2019,11,"3,105,035","2,998,582","106,453"
30,Montana,2019,11,"535,823","517,084","18,739"
31,Nebraska,2019,11,"1,038,315","1,007,168","31,147"
32,Nevada,2019,11,"1,551,744","1,494,712","57,032"
33,New Hampshire,2019,11,"776,709","756,792","19,917"
34,New Jersey,2019,11,"4,537,131","4,368,963","168,168"
35,New Mexico,2019,11,"960,148","914,468","45,680"
36,New York,2019,11,"9,529,070","9,157,857","371,213"
37,North Carolina,2019,11,"5,104,251","4,918,613","185,638"
38,North Dakota,2019,11,"403,988","394,349","9,639"
39,Ohio,2019,11,"5,812,596","5,575,626","236,970"
40,Oklahoma,2019,11,"1,845,800","1,783,677","62,123"
41,Oregon,2019,11,"2,103,089","2,032,001","71,088"
42,Pennsylvania,2019,11,"6,540,059","6,235,989","304,070"
44,Rhode Island,2019,11,"556,972","537,676","19,296"
45,South Carolina,2019,11,"2,383,533","2,326,821","56,712"
